Entity,Code,Year,Fossil fuels (% equivalent primary energy)
Africa,,1965,94.25251007080078
Africa,,1966,93.8779296875
Africa,,1967,93.67426300048828
Africa,,1968,92.99469757080078
Africa,,1969,92.04390716552734
Africa,,1970,90.83794403076172
Africa,,1971,91.86868286132812
Africa,,1972,91.25222778320312
Africa,,1973,91.45772552490234
Africa,,1974,90.73192596435547
Africa,,1975,90.7615966796875
Africa,,1976,90.5835952758789
Africa,,1977,90.19670104980469
Africa,,1978,90.48031616210938
Africa,,1979,90.6490707397461
Africa,,1980,91.51396942138672
Africa,,1981,92.14049530029297
Africa,,1982,92.62181854248047
Africa,,1983,93.54341888427734
Africa,,1984,93.32211303710938
Africa,,1985,92.74526977539062
Africa,,1986,92.20321655273438
Africa,,1987,93.0233154296875
Africa,,1988,92.47000122070312
Africa,,1989,92.10688781738281
Africa,,1990,92.51457977294922
Africa,,1991,92.04486083984375
Africa,,1992,92.45323944091797
Africa,,1993,92.80375671386719
Africa,,1994,92.70841217041016
Africa,,1995,92.59597778320312
Africa,,1996,92.45040130615234
Africa,,1997,92.35285186767578
Africa,,1998,92.07369995117188
Africa,,1999,92.00193786621094
Africa,,2000,91.67432403564453
Africa,,2001,91.67558288574219
Africa,,2002,91.38514709472656
Africa,,2003,91.94754028320312
Africa,,2004,92.07444763183594
Africa,,2005,92.17848205566406
Africa,,2006,92.16838836669922
Africa,,2007,92.20699310302734
Africa,,2008,92.44693756103516
Africa,,2009,92.42403411865234
Africa,,2010,92.08650207519531
Africa,,2011,92.00454711914062
Africa,,2012,92.26759338378906
Africa,,2013,92.0242919921875
Africa,,2014,91.75239562988281
Africa,,2015,91.89559936523438
Africa,,2016,91.93553924560547
Africa,,2017,91.56649017333984
Africa,,2018,91.27188110351562
Africa,,2019,90.80626678466797
Africa,,2020,89.68582916259766
Africa,,2021,89.9537582397461
Africa (BP),,1965,94.25251007080078
Africa (BP),,1966,93.87793731689453
Africa (BP),,1967,93.67426300048828
Africa (BP),,1968,92.99470520019531
Africa (BP),,1969,92.04391479492188
Africa (BP),,1970,90.83794403076172
Africa (BP),,1971,91.86869049072266
Africa (BP),,1972,91.25222778320312
Africa (BP),,1973,91.45771789550781
Africa (BP),,1974,90.73193359375
Africa (BP),,1975,90.7615966796875
Africa (BP),,1976,90.58358764648438
Africa (BP),,1977,90.19670104980469
Africa (BP),,1978,90.48031616210938
Africa (BP),,1979,90.6490707397461
Africa (BP),,1980,91.51396942138672
Africa (BP),,1981,92.14049530029297
Africa (BP),,1982,92.62181854248047
Africa (BP),,1983,93.54341888427734
Africa (BP),,1984,93.32211303710938
Africa (BP),,1985,92.74526977539062
Africa (BP),,1986,92.20323181152344
Africa (BP),,1987,93.0233154296875
Africa (BP),,1988,92.47000122070312
Africa (BP),,1989,92.10688781738281
Africa (BP),,1990,92.51457977294922
Africa (BP),,1991,92.04486846923828
Africa (BP),,1992,92.45323944091797
Africa (BP),,1993,92.80375671386719
Africa (BP),,1994,92.7083969116211
Africa (BP),,1995,92.59597778320312
Africa (BP),,1996,92.45040130615234
Africa (BP),,1997,92.35285186767578
Africa (BP),,1998,92.07369232177734
Africa (BP),,1999,92.00193786621094
Africa (BP),,2000,91.67432403564453
Africa (BP),,2001,91.67556762695312
Africa (BP),,2002,91.38513946533203
Africa (BP),,2003,91.94754791259766
Africa (BP),,2004,92.0744400024414
Africa (BP),,2005,92.17848205566406
Africa (BP),,2006,92.16838836669922
Africa (BP),,2007,92.20699310302734
Africa (BP),,2008,92.44693756103516
Africa (BP),,2009,92.42403411865234
Africa (BP),,2010,92.08650207519531
Africa (BP),,2011,92.00454711914062
Africa (BP),,2012,92.26760864257812
Africa (BP),,2013,92.0242919921875
Africa (BP),,2014,91.75239562988281
Africa (BP),,2015,91.89559936523438
Africa (BP),,2016,91.93553924560547
Africa (BP),,2017,91.56649017333984
Africa (BP),,2018,91.27188110351562
Africa (BP),,2019,90.80626678466797
Africa (BP),,2020,89.68582916259766
Africa (BP),,2021,89.95374298095703
Algeria,DZA,1965,95.23693084716797
Algeria,DZA,1966,96.48125457763672
Algeria,DZA,1967,95.70804595947266
Algeria,DZA,1968,94.5138168334961
Algeria,DZA,1969,96.81724548339844
Algeria,DZA,1970,95.33432006835938
Algeria,DZA,1971,97.54408264160156
Algeria,DZA,1972,96.72166442871094
Algeria,DZA,1973,95.82417297363281
Algeria,DZA,1974,97.50526428222656
Algeria,DZA,1975,98.62171936035156
Algeria,DZA,1976,98.5989761352539
Algeria,DZA,1977,99.11827850341797
Algeria,DZA,1978,99.34789276123047
Algeria,DZA,1979,99.42071533203125
Algeria,DZA,1980,99.57099151611328
Algeria,DZA,1981,99.49706268310547
Algeria,DZA,1982,99.42912292480469
Algeria,DZA,1983,99.7435531616211
Algeria,DZA,1984,99.486328125
Algeria,DZA,1985,99.27173614501953
Algeria,DZA,1986,99.73358917236328
Algeria,DZA,1987,99.48258209228516
Algeria,DZA,1988,99.82283020019531
Algeria,DZA,1989,99.7750473022461
Algeria,DZA,1990,99.87326049804688
Algeria,DZA,1991,99.72239685058594
Algeria,DZA,1992,99.81624603271484
Algeria,DZA,1993,99.64971923828125
Algeria,DZA,1994,99.83741760253906
Algeria,DZA,1995,99.81775665283203
Algeria,DZA,1996,99.87118530273438
Algeria,DZA,1997,99.92554473876953
Algeria,DZA,1998,99.7938232421875
Algeria,DZA,1999,99.80726623535156
Algeria,DZA,2000,99.94676971435547
Algeria,DZA,2001,99.93478393554688
Algeria,DZA,2002,99.94832611083984
Algeria,DZA,2003,99.77189636230469
Algeria,DZA,2004,99.793212890625
Algeria,DZA,2005,99.56587982177734
Algeria,DZA,2006,99.83673095703125
Algeria,DZA,2007,99.84009552001953
Algeria,DZA,2008,99.81224822998047
Algeria,DZA,2009,99.7872085571289
Algeria,DZA,2010,99.8848648071289
Algeria,DZA,2011,99.76473999023438
Algeria,DZA,2012,99.77546691894531
Algeria,DZA,2013,99.93524169921875
Algeria,DZA,2014,99.88249969482422
Algeria,DZA,2015,99.90319061279297
Algeria,DZA,2016,99.85418701171875
Algeria,DZA,2017,99.75298309326172
Algeria,DZA,2018,99.71231842041016
Algeria,DZA,2019,99.70525360107422
Algeria,DZA,2020,99.70210266113281
Algeria,DZA,2021,99.73863220214844
Argentina,ARG,1965,98.89727020263672
Argentina,ARG,1966,98.91809844970703
Argentina,ARG,1967,98.92343139648438
Argentina,ARG,1968,98.77265930175781
Argentina,ARG,1969,98.93482208251953
Argentina,ARG,1970,98.64659118652344
Argentina,ARG,1971,98.72967529296875
Argentina,ARG,1972,98.76499938964844
Argentina,ARG,1973,97.71629333496094
Argentina,ARG,1974,95.6571273803711
Argentina,ARG,1975,94.36563873291016
Argentina,ARG,1976,94.71892547607422
Argentina,ARG,1977,95.03849792480469
Argentina,ARG,1978,92.91353607177734
Argentina,ARG,1979,91.68854522705078
Argentina,ARG,1980,89.04033660888672
Argentina,ARG,1981,88.7138442993164
Argentina,ARG,1982,87.63311004638672
Argentina,ARG,1983,86.70935821533203
Argentina,ARG,1984,85.16596221923828
Argentina,ARG,1985,83.84343719482422
Argentina,ARG,1986,84.51689147949219
Argentina,ARG,1987,84.30306243896484
Argentina,ARG,1988,88.53998565673828
Argentina,ARG,1989,89.71420288085938
Argentina,ARG,1990,85.68010711669922
Argentina,ARG,1991,86.697021484375
Argentina,ARG,1992,86.2008056640625
Argentina,ARG,1993,83.97763061523438
Argentina,ARG,1994,82.85507202148438
Argentina,ARG,1995,84.27295684814453
Argentina,ARG,1996,86.55399322509766
Argentina,ARG,1997,84.08763122558594
Argentina,ARG,1998,85.44583892822266
Argentina,ARG,1999,87.87606048583984
Argentina,ARG,2000,85.20771026611328
Argentina,ARG,2001,81.14663696289062
Argentina,ARG,2002,81.25931549072266
Argentina,ARG,2003,82.58988189697266
Argentina,ARG,2004,84.8929672241211
Argentina,ARG,2005,84.8227767944336
Argentina,ARG,2006,84.01231384277344
Argentina,ARG,2007,87.13004302978516
Argentina,ARG,2008,87.29216766357422
Argentina,ARG,2009,85.64727020263672
Argentina,ARG,2010,86.16850280761719
Argentina,ARG,2011,87.20745849609375
Argentina,ARG,2012,88.00098419189453
Argentina,ARG,2013,87.39830017089844
Argentina,ARG,2014,87.49810791015625
Argentina,ARG,2015,87.26728057861328
Argentina,ARG,2016,87.68685150146484
Argentina,ARG,2017,87.46578216552734
Argentina,ARG,2018,86.82838439941406
Argentina,ARG,2019,85.77884674072266
Argentina,ARG,2020,84.77001953125
Argentina,ARG,2021,85.8180923461914
Asia,,1965,92.10054016113281
Asia,,1966,92.38032531738281
Asia,,1967,93.1958999633789
Asia,,1968,92.97816467285156
Asia,,1969,93.55968475341797
Asia,,1970,94.0381088256836
Asia,,1971,93.98186492919922
Asia,,1972,94.10639953613281
Asia,,1973,94.88322448730469
Asia,,1974,94.08859252929688
Asia,,1975,93.75144958496094
Asia,,1976,93.72348022460938
Asia,,1977,94.2724380493164
Asia,,1978,93.71768951416016
Asia,,1979,93.35470581054688
Asia,,1980,92.70433807373047
Asia,,1981,92.28680419921875
Asia,,1982,91.99597930908203
Asia,,1983,91.70113372802734
Asia,,1984,91.78591918945312
Asia,,1985,91.59981536865234
Asia,,1986,91.69819641113281
Asia,,1987,91.43305969238281
Asia,,1988,91.48486328125
Asia,,1989,91.61016845703125
Asia,,1990,91.49714660644531
Asia,,1991,91.5501480102539
Asia,,1992,91.79212951660156
Asia,,1993,91.27645874023438
Asia,,1994,91.48612213134766
Asia,,1995,91.08517456054688
Asia,,1996,91.29312133789062
Asia,,1997,91.2928466796875
Asia,,1998,90.85771942138672
Asia,,1999,91.17066955566406
Asia,,2000,91.23152160644531
Asia,,2001,91.16677856445312
Asia,,2002,91.34685516357422
Asia,,2003,92.19923400878906
Asia,,2004,91.76850128173828
Asia,,2005,92.0427017211914
Asia,,2006,91.9510269165039
Asia,,2007,92.28732299804688
Asia,,2008,91.94230651855469
Asia,,2009,92.05107879638672
Asia,,2010,91.59579467773438
Asia,,2011,92.19190216064453
Asia,,2012,92.20256805419922
Asia,,2013,91.72443389892578
Asia,,2014,91.11746215820312
Asia,,2015,90.64042663574219
Asia,,2016,90.05962371826172
Asia,,2017,89.54945373535156
Asia,,2018,88.9395980834961
Asia,,2019,88.0353775024414
Asia,,2020,87.1995620727539
Asia,,2021,86.7498550415039
Asia Pacific (BP),,1965,91.09188079833984
Asia Pacific (BP),,1966,91.4415283203125
Asia Pacific (BP),,1967,92.30364227294922
Asia Pacific (BP),,1968,92.12388610839844
Asia Pacific (BP),,1969,92.79521942138672
Asia Pacific (BP),,1970,93.28416442871094
Asia Pacific (BP),,1971,93.16153717041016
Asia Pacific (BP),,1972,93.32364654541016
Asia Pacific (BP),,1973,94.0904769897461
Asia Pacific (BP),,1974,93.25654602050781
Asia Pacific (BP),,1975,92.95299530029297
Asia Pacific (BP),,1976,93.02938079833984
Asia Pacific (BP),,1977,93.63571166992188
Asia Pacific (BP),,1978,93.09709930419922
Asia Pacific (BP),,1979,92.6290054321289
Asia Pacific (BP),,1980,91.9847183227539
Asia Pacific (BP),,1981,91.50630950927734
Asia Pacific (BP),,1982,91.17803955078125
Asia Pacific (BP),,1983,90.6990966796875
Asia Pacific (BP),,1984,90.74296569824219
Asia Pacific (BP),,1985,90.17254638671875
Asia Pacific (BP),,1986,90.13330841064453
Asia Pacific (BP),,1987,90.03488159179688
Asia Pacific (BP),,1988,90.38008117675781
Asia Pacific (BP),,1989,90.24542236328125
Asia Pacific (BP),,1990,90.24874114990234
Asia Pacific (BP),,1991,90.27291107177734
Asia Pacific (BP),,1992,90.71357727050781
Asia Pacific (BP),,1993,90.31169891357422
Asia Pacific (BP),,1994,90.4715576171875
Asia Pacific (BP),,1995,90.04182434082031
Asia Pacific (BP),,1996,90.38097381591797
Asia Pacific (BP),,1997,90.32760620117188
Asia Pacific (BP),,1998,89.78583526611328
Asia Pacific (BP),,1999,90.09907531738281
Asia Pacific (BP),,2000,90.09774017333984
Asia Pacific (BP),,2001,89.95878601074219
Asia Pacific (BP),,2002,90.25337982177734
Asia Pacific (BP),,2003,91.32697296142578
Asia Pacific (BP),,2004,90.87458038330078
Asia Pacific (BP),,2005,91.16687774658203
Asia Pacific (BP),,2006,91.07952117919922
Asia Pacific (BP),,2007,91.3993148803711
Asia Pacific (BP),,2008,90.82868194580078
Asia Pacific (BP),,2009,90.9460220336914
Asia Pacific (BP),,2010,90.51538848876953
Asia Pacific (BP),,2011,91.15283203125
Asia Pacific (BP),,2012,91.19503784179688
Asia Pacific (BP),,2013,90.6490478515625
Asia Pacific (BP),,2014,89.82197570800781
Asia Pacific (BP),,2015,89.33226776123047
Asia Pacific (BP),,2016,88.66768646240234
Asia Pacific (BP),,2017,88.08555603027344
Asia Pacific (BP),,2018,87.35197448730469
Asia Pacific (BP),,2019,86.53523254394531
Asia Pacific (BP),,2020,85.51158905029297
Asia Pacific (BP),,2021,84.90694427490234
Australia,AUS,1965,94.4373779296875
Australia,AUS,1966,94.92810821533203
Australia,AUS,1967,95.05045318603516
Australia,AUS,1968,95.13452911376953
Australia,AUS,1969,94.91300964355469
Australia,AUS,1970,94.57855224609375
Australia,AUS,1971,94.17727661132812
Australia,AUS,1972,94.40071868896484
Australia,AUS,1973,94.41133117675781
Australia,AUS,1974,94.04489135742188
Australia,AUS,1975,93.70298767089844
Australia,AUS,1976,94.20658111572266
Australia,AUS,1977,94.730224609375
Australia,AUS,1978,94.49130249023438
Australia,AUS,1979,94.83415222167969
Australia,AUS,1980,95.13773345947266
Australia,AUS,1981,95.06964874267578
Australia,AUS,1982,95.36322021484375
Australia,AUS,1983,95.46550750732422
Australia,AUS,1984,95.28153228759766
Australia,AUS,1985,95.13684844970703
Australia,AUS,1986,95.2014389038086
Australia,AUS,1987,95.46711730957031
Australia,AUS,1988,95.35832214355469
Australia,AUS,1989,95.58003997802734
Australia,AUS,1990,95.54060363769531
Australia,AUS,1991,95.25993347167969
Australia,AUS,1992,95.26828002929688
Australia,AUS,1993,95.2405776977539
Australia,AUS,1994,95.47280883789062
Australia,AUS,1995,95.7602767944336
Australia,AUS,1996,95.76341247558594
Australia,AUS,1997,95.85415649414062
Australia,AUS,1998,95.96224212646484
Australia,AUS,1999,95.99107360839844
Australia,AUS,2000,96.01112365722656
Australia,AUS,2001,96.12923431396484
Australia,AUS,2002,96.06855773925781
Australia,AUS,2003,95.98503875732422
Australia,AUS,2004,95.96343994140625
Australia,AUS,2005,95.68644714355469
Australia,AUS,2006,95.7665786743164
Australia,AUS,2007,96.02326965332031
Australia,AUS,2008,96.31866455078125
Australia,AUS,2009,96.07972717285156
Australia,AUS,2010,95.68719482421875
Australia,AUS,2011,94.30101776123047
Australia,AUS,2012,94.29978942871094
Australia,AUS,2013,93.47412872314453
Australia,AUS,2014,94.02017974853516
Australia,AUS,2015,93.7099838256836
Australia,AUS,2016,92.81082916259766
Australia,AUS,2017,93.2498779296875
Australia,AUS,2018,91.69994354248047
Australia,AUS,2019,91.1192855834961
Australia,AUS,2020,89.21019744873047
Australia,AUS,2021,87.06646728515625
Austria,AUT,1965,74.90359497070312
Austria,AUT,1966,74.15980529785156
Austria,AUT,1967,73.88107299804688
Austria,AUT,1968,74.90083312988281
Austria,AUT,1969,77.7246322631836
Austria,AUT,1970,75.22975158691406
Austria,AUT,1971,80.34770202636719
Austria,AUT,1972,80.4758529663086
Austria,AUT,1973,79.8226089477539
Austria,AUT,1974,76.26547241210938
Austria,AUT,1975,74.96575164794922
Austria,AUT,1976,79.09468078613281
Austria,AUT,1977,74.72869873046875
Austria,AUT,1978,75.75537872314453
Austria,AUT,1979,74.21554565429688
Austria,AUT,1980,73.17398071289062
Austria,AUT,1981,70.71934509277344
Austria,AUT,1982,69.68022918701172
Austria,AUT,1983,69.88221740722656
Austria,AUT,1984,73.31017303466797
Austria,AUT,1985,70.230712890625
Austria,AUT,1986,69.82234954833984
Austria,AUT,1987,67.80618286132812
Austria,AUT,1988,67.26673126220703
Austria,AUT,1989,67.59141540527344
Austria,AUT,1990,71.09130859375
Austria,AUT,1991,72.4128189086914
Austria,AUT,1992,68.96273803710938
Austria,AUT,1993,67.91191101074219
Austria,AUT,1994,68.70369720458984
Austria,AUT,1995,68.48407745361328
Austria,AUT,1996,71.04878234863281
Austria,AUT,1997,70.03652954101562
Austria,AUT,1998,69.55831146240234
Austria,AUT,1999,67.74200439453125
Austria,AUT,2000,67.04573822021484
Austria,AUT,2001,69.1834945678711
Austria,AUT,2002,69.67488861083984
Austria,AUT,2003,74.8594741821289
Austria,AUT,2004,72.36621856689453
Austria,AUT,2005,72.05213928222656
Austria,AUT,2006,71.40878295898438
Austria,AUT,2007,69.0193862915039
Austria,AUT,2008,68.65452575683594
Austria,AUT,2009,65.677490234375
Austria,AUT,2010,68.39436340332031
Austria,AUT,2011,69.2791976928711
Austria,AUT,2012,64.07064819335938
Austria,AUT,2013,64.73332977294922
Austria,AUT,2014,63.35970687866211
Austria,AUT,2015,65.03591918945312
Austria,AUT,2016,64.34815216064453
Austria,AUT,2017,65.49712371826172
Austria,AUT,2018,65.43107604980469
Austria,AUT,2019,64.38861846923828
Austria,AUT,2020,61.73932647705078
Austria,AUT,2021,62.51820373535156
Azerbaijan,AZE,1985,98.34806823730469
Azerbaijan,AZE,1986,99.05931091308594
Azerbaijan,AZE,1987,99.0293197631836
Azerbaijan,AZE,1988,99.15795135498047
Azerbaijan,AZE,1989,99.17426300048828
Azerbaijan,AZE,1990,98.11833190917969
Azerbaijan,AZE,1991,97.92202758789062
Azerbaijan,AZE,1992,97.5900650024414
Azerbaijan,AZE,1993,96.14278411865234
Azerbaijan,AZE,1994,96.83300018310547
Azerbaijan,AZE,1995,97.13593292236328
Azerbaijan,AZE,1996,96.55011749267578
Azerbaijan,AZE,1997,95.98717498779297
Azerbaijan,AZE,1998,95.4446792602539
Azerbaijan,AZE,1999,96.46839904785156
Azerbaijan,AZE,2000,96.5539779663086
Azerbaijan,AZE,2001,96.98822784423828
Azerbaijan,AZE,2002,95.29933166503906
Azerbaijan,AZE,2003,94.72209930419922
Azerbaijan,AZE,2004,94.84141540527344
Azerbaijan,AZE,2005,94.83499145507812
Azerbaijan,AZE,2006,95.63370513916016
Azerbaijan,AZE,2007,95.49703216552734
Azerbaijan,AZE,2008,95.81524658203125
Azerbaijan,AZE,2009,95.12886047363281
Azerbaijan,AZE,2010,92.68856811523438
Azerbaijan,AZE,2011,94.92204284667969
Azerbaijan,AZE,2012,96.66265106201172
Azerbaijan,AZE,2013,97.21931457519531
Azerbaijan,AZE,2014,97.56637573242188
Azerbaijan,AZE,2015,97.2423095703125
Azerbaijan,AZE,2016,96.65409851074219
Azerbaijan,AZE,2017,96.9501953125
Azerbaijan,AZE,2018,96.92984008789062
Azerbaijan,AZE,2019,97.32542419433594
Azerbaijan,AZE,2020,98.02416229248047
Azerbaijan,AZE,2021,97.79845428466797
Bangladesh,BGD,1971,96.1402359008789
Bangladesh,BGD,1972,96.59346771240234
Bangladesh,BGD,1973,94.97562408447266
Bangladesh,BGD,1974,96.53654479980469
Bangladesh,BGD,1975,93.95601654052734
Bangladesh,BGD,1976,94.13187408447266
Bangladesh,BGD,1977,94.92022705078125
Bangladesh,BGD,1978,94.46328735351562
Bangladesh,BGD,1979,94.17432403564453
Bangladesh,BGD,1980,95.03912353515625
Bangladesh,BGD,1981,94.98336029052734
Bangladesh,BGD,1982,96.19474029541016
Bangladesh,BGD,1983,95.12934875488281
Bangladesh,BGD,1984,93.89441680908203
Bangladesh,BGD,1985,95.47331237792969
Bangladesh,BGD,1986,97.46719360351562
Bangladesh,BGD,1987,97.36349487304688
Bangladesh,BGD,1988,96.90914154052734
Bangladesh,BGD,1989,96.0921401977539
Bangladesh,BGD,1990,96.4607162475586
Bangladesh,BGD,1991,96.52238464355469
Bangladesh,BGD,1992,96.97112274169922
Bangladesh,BGD,1993,97.89566040039062
Bangladesh,BGD,1994,97.23831939697266
Bangladesh,BGD,1995,98.97301483154297
Bangladesh,BGD,1996,98.05242919921875
Bangladesh,BGD,1997,98.19657135009766
Bangladesh,BGD,1998,97.96288299560547
Bangladesh,BGD,1999,98.06027221679688
Bangladesh,BGD,2000,98.37294006347656
Bangladesh,BGD,2001,98.12499237060547
Bangladesh,BGD,2002,98.63780212402344
Bangladesh,BGD,2003,98.72159576416016
Bangladesh,BGD,2004,98.77030181884766
Bangladesh,BGD,2005,98.86465454101562
Bangladesh,BGD,2006,98.95369720458984
Bangladesh,BGD,2007,98.97926330566406
Bangladesh,BGD,2008,98.77819061279297
Bangladesh,BGD,2009,99.48825073242188
Bangladesh,BGD,2010,99.13511657714844
Bangladesh,BGD,2011,99.04862976074219
Bangladesh,BGD,2012,99.1743392944336
Bangladesh,BGD,2013,99.21150970458984
Bangladesh,BGD,2014,99.35382843017578
Bangladesh,BGD,2015,99.18158721923828
Bangladesh,BGD,2016,99.19390106201172
Bangladesh,BGD,2017,99.10536193847656
Bangladesh,BGD,2018,99.25288391113281
Bangladesh,BGD,2019,99.32486724853516
Bangladesh,BGD,2020,99.34192657470703
Bangladesh,BGD,2021,99.349853515625
Belarus,BLR,1985,99.98551940917969
Belarus,BLR,1986,99.9873046875
Belarus,BLR,1987,99.98748016357422
Belarus,BLR,1988,99.9876708984375
Belarus,BLR,1989,99.98724365234375
Belarus,BLR,1990,99.98731231689453
Belarus,BLR,1991,99.98855590820312
Belarus,BLR,1992,99.98753356933594
Belarus,BLR,1993,99.98332977294922
Belarus,BLR,1994,99.98006439208984
Belarus,BLR,1995,99.97640991210938
Belarus,BLR,1996,99.98160552978516
Belarus,BLR,1997,99.97611999511719
Belarus,BLR,1998,99.96744537353516
Belarus,BLR,1999,99.977294921875
Belarus,BLR,2000,99.96868896484375
Belarus,BLR,2001,99.9644546508789
Belarus,BLR,2002,99.96699523925781
Belarus,BLR,2003,99.96810913085938
Belarus,BLR,2004,99.96562957763672
Belarus,BLR,2005,99.96270751953125
Belarus,BLR,2006,99.96397399902344
Belarus,BLR,2007,99.9503173828125
Belarus,BLR,2008,99.8995590209961
Belarus,BLR,2009,99.80309295654297
Belarus,BLR,2010,99.74321746826172
Belarus,BLR,2011,99.75102233886719
Belarus,BLR,2012,99.73677062988281
Belarus,BLR,2013,99.68524169921875
Belarus,BLR,2014,99.6956787109375
Belarus,BLR,2015,99.6426010131836
Belarus,BLR,2016,99.5782241821289
Belarus,BLR,2017,99.23726654052734
Belarus,BLR,2018,99.37406158447266
Belarus,BLR,2019,99.23898315429688
Belarus,BLR,2020,98.65806579589844
Belarus,BLR,2021,94.256103515625
Belgium,BEL,1965,99.80522155761719
Belgium,BEL,1966,99.77349853515625
Belgium,BEL,1967,99.76763153076172
Belgium,BEL,1968,99.80779266357422
Belgium,BEL,1969,99.85462188720703
Belgium,BEL,1970,99.83522033691406
Belgium,BEL,1971,99.92514038085938
Belgium,BEL,1972,99.89987182617188
Belgium,BEL,1973,99.80859375
Belgium,BEL,1974,99.73230743408203
Belgium,BEL,1975,96.12837219238281
Belgium,BEL,1976,94.72659301757812
Belgium,BEL,1977,93.58377075195312
Belgium,BEL,1978,93.56285858154297
Belgium,BEL,1979,94.23918151855469
Belgium,BEL,1980,93.39564514160156
Belgium,BEL,1981,92.83979797363281
Belgium,BEL,1982,91.14776611328125
Belgium,BEL,1983,86.07832336425781
Belgium,BEL,1984,84.69046783447266
Belgium,BEL,1985,81.77728271484375
Belgium,BEL,1986,79.8521728515625
Belgium,BEL,1987,79.12116241455078
Belgium,BEL,1988,78.9966812133789
Belgium,BEL,1989,80.07196807861328
Belgium,BEL,1990,80.2154541015625
Belgium,BEL,1991,80.82472229003906
Belgium,BEL,1992,80.48441314697266
Belgium,BEL,1993,80.90484619140625
Belgium,BEL,1994,82.36155700683594
Belgium,BEL,1995,82.23545837402344
Belgium,BEL,1996,82.53221130371094
Belgium,BEL,1997,81.09919738769531
Belgium,BEL,1998,81.87039184570312
Belgium,BEL,1999,80.59051513671875
Belgium,BEL,2000,81.1842041015625
Belgium,BEL,2001,81.81849670410156
Belgium,BEL,2002,81.43501281738281
Belgium,BEL,2003,82.20269012451172
Belgium,BEL,2004,82.28347778320312
Belgium,BEL,2005,81.83737182617188
Belgium,BEL,2006,81.99351501464844
Belgium,BEL,2007,81.4448471069336
Belgium,BEL,2008,82.39576721191406
Belgium,BEL,2009,80.03490447998047
Belgium,BEL,2010,80.38609313964844
Belgium,BEL,2011,78.28447723388672
Belgium,BEL,2012,79.63764953613281
Belgium,BEL,2013,78.9535140991211
Belgium,BEL,2014,80.71092987060547
Belgium,BEL,2015,83.28453063964844
Belgium,BEL,2016,78.18760681152344
Belgium,BEL,2017,78.34845733642578
Belgium,BEL,2018,82.58394622802734
Belgium,BEL,2019,77.3479232788086
Belgium,BEL,2020,76.53728485107422
Belgium,BEL,2021,73.89266204833984
Brazil,BRA,1965,72.45127868652344
Brazil,BRA,1966,72.38178253173828
Brazil,BRA,1967,72.11969757080078
Brazil,BRA,1968,74.4442367553711
Brazil,BRA,1969,74.94377899169922
Brazil,BRA,1970,73.09892272949219
Brazil,BRA,1971,73.1822280883789
Brazil,BRA,1972,72.60926818847656
Brazil,BRA,1973,73.89830017089844
Brazil,BRA,1974,73.07186126708984
Brazil,BRA,1975,72.00414276123047
Brazil,BRA,1976,70.83991241455078
Brazil,BRA,1977,68.91565704345703
Brazil,BRA,1978,68.47064208984375
Brazil,BRA,1979,66.61251831054688
Brazil,BRA,1980,63.81199264526367
Brazil,BRA,1981,62.49512481689453
Brazil,BRA,1982,60.90217971801758
Brazil,BRA,1983,58.132225036621094
Brazil,BRA,1984,56.40914535522461
Brazil,BRA,1985,55.35189437866211
Brazil,BRA,1986,56.75173568725586
Brazil,BRA,1987,57.034236907958984
Brazil,BRA,1988,55.87538528442383
Brazil,BRA,1989,55.09111404418945
Brazil,BRA,1990,54.30900573730469
Brazil,BRA,1991,53.88035583496094
Brazil,BRA,1992,54.79671859741211
Brazil,BRA,1993,54.76807403564453
Brazil,BRA,1994,55.42584228515625
Brazil,BRA,1995,55.280643463134766
Brazil,BRA,1996,55.57717514038086
Brazil,BRA,1997,56.08904266357422
Brazil,BRA,1998,56.00959014892578
Brazil,BRA,1999,56.355411529541016
Brazil,BRA,2000,55.963600158691406
Brazil,BRA,2001,59.092063903808594
Brazil,BRA,2002,57.55664825439453
Brazil,BRA,2003,56.12748718261719
Brazil,BRA,2004,56.404685974121094
Brazil,BRA,2005,55.7809944152832
Brazil,BRA,2006,55.50273132324219
Brazil,BRA,2007,54.39969253540039
Brazil,BRA,2008,55.31705093383789
Brazil,BRA,2009,52.4708137512207
Brazil,BRA,2010,54.519317626953125
Brazil,BRA,2011,54.82489013671875
Brazil,BRA,2012,56.66991424560547
Brazil,BRA,2013,58.99382781982422
Brazil,BRA,2014,60.01665115356445
Brazil,BRA,2015,58.29081726074219
Brazil,BRA,2016,55.2509765625
Brazil,BRA,2017,55.53850555419922
Brazil,BRA,2018,52.75505828857422
Brazil,BRA,2019,51.5253791809082
Brazil,BRA,2020,49.46574020385742
Brazil,BRA,2021,52.722434997558594
Bulgaria,BGR,1965,95.0686264038086
Bulgaria,BGR,1966,95.37702941894531
Bulgaria,BGR,1967,95.99637603759766
Bulgaria,BGR,1968,97.68844604492188
Bulgaria,BGR,1969,97.07746887207031
Bulgaria,BGR,1970,96.96050262451172
Bulgaria,BGR,1971,97.0565414428711
Bulgaria,BGR,1972,97.23834228515625
Bulgaria,BGR,1973,96.73945617675781
Bulgaria,BGR,1974,96.34056854248047
Bulgaria,BGR,1975,94.53456115722656
Bulgaria,BGR,1976,91.8537368774414
Bulgaria,BGR,1977,90.83798217773438
Bulgaria,BGR,1978,91.72545623779297
Bulgaria,BGR,1979,91.41362762451172
